GeoName,year,  AGR,  MIN,  MAN,  Wholesale trade,  Retail trade,  TandW,  INF,   FandI,   RE,"   Professional, scientific, and technical services",   Educational services,   HS,STR,GDP,SPI,PIEPC,TRADE,PSTE
Texas,1998,5242,102045,105911,54981,53342,33091,28191,37291,83416,54075,4763,48656,0,645696.9,514882.6,20040,108323,58838
Texas,1999,6670,95345,104248,59671,55613,34472,30051,41439,88585,55731,5351,49323,0,681335.4,543797.6,21123,115284,61082
Texas,2000,6962,77924,110994,63443,57206,35675,31795,43345,91323,59237,5567,50639,27424.142,738871,591738.3,22526,120649,64804
Texas,2001,6306,98419,114148,63914,59535,37216,31673,46099,88259,62749,5912,52758,29422.936,773006.7,631080.2,23377,123449,68661
Texas,2002,7584,103735,117454,62710,61522,31988,34377,46607,89324,63832,5917,55973,28662.395,787257.8,639443.1,23808,124232,69749
Texas,2003,8181,89292,121716,65398,63538,33307,35834,48086,88644,62979,6099,56920,29098.584,829764.4,664814.9,24570,128936,69078
Texas,2004,8132,84966,155902,73564,63287,37033,39455,46479,89193,64444,6408,58576,30751.86,906321,696381.3,25690,136851,70852
Texas,2005,8167,82941,151137,79433,66379,39331,40488,51083,94806,66870,6326,58889,32784.942,986401.3,754775.9,27215,145812,73196
Texas,2006,7656,90286,168898,84720,68429,42078,42586,53264,99901,71025,6398,61840,36591.749,1085294.9,827439.7,28314,153149,77423
Texas,2007,6623,99182,182622,92055,69416,41990,47637,50813,105947,73570,6566,62256,40314.714,1178583.1,878902.4,29473,161471,80136
Texas,2008,5691,102721,163760,94258,68502,44947,50335,50039,107423,80564,6948,65692,45536.833,1237394.9,968499.3,30200,162760,87512
Texas,2009,6127,118917,155962,84291,68299,40583,46438,55544,105171,75333,7432,69180,41779.699,1163401.3,923470.7,29593,152590,82765
Texas,2010,8687,106092,173559,89077,69952,43440,45125,56375,111300,77449,7646,70752,39516.186,1237196.8,982052.8,30573,159029,85095
Texas,2011,6653,113977,181615,94436,71355,45192,45014,58633,118917,80854,7838,72287,43146.096,1331220.6,1074858,31908,165791,88692
Texas,2012,6079,138096,179839,103060,75536,47319,44509,61207,121792,84808,7922,73763,47991.11,1411378.7,1142887.5,32894,178596,92730
Texas,2013,7130,155083,198838,107012,78614,45036,48201,60711,125283,86483,7861,75405,51801.013,1502249.8,1173747.4,33814,185626,94344
Texas,2014,7705,175986,187463,114883,84620,45266,50909,64495,133994,90749,8002,78201,55146.619,1565390.2,1257639.6,35204,199503,98751
Texas,2015,8042,190093,200406,118676,88426,50272,54555,65889,137825,95334,8076,83012,55086.438,1568146.5,1281170.1,36040,207102,103410
Texas,2016,8709.7,92076.1,197313.7,132181.5,91269,57443.5,60073.6,91659.6,157828.4,111846.2,12376.4,100438.6,52132.817,1564395.8,1276330.6,36749,223450.5,124222.6
Texas,2017,9894.5,122486.8,198838.4,132373.7,99986.2,64183.3,65222.7,88248,179256.9,116643,12776.2,104432.5,53612.926,1667313,1367826,38066,232359.9,129419.2
Texas,2018,9819.8,131479.9,222511.6,136328.7,103849.3,65928.4,69365.1,90065.3,191009.4,125247.1,13135.8,106936.4,60328.843,1746543.3,1463789.8,39450,240178,138382.9
Texas,2019,8769,158914.2,207410.6,138017.9,105412.6,65093.1,75841.6,94076.2,197137.3,137652.3,13872.4,110692.6,63314.37,1802912.8,1536597,40509,243430.5,151524.7
Texas,2020,8725.2,152144.2,188670.4,141481.7,105019.8,59852.4,78317.7,95998.9,220424.1,131190.9,12913,106626.8,61014.301,1772185.6,1611228.3,40235,246501.5,144103.9
Texas,2021,9793.9,126320.2,206485.2,137177.4,108793.6,67859.5,90224,111219,236648.1,149755.9,13749,113546.8,65377.43,1873473.4,1789719.4,45460,245971,163504.9
Texas,2022,7017.8,113713.4,210094.2,137104.2,107952.8,70700.7,101879.1,112766.3,255355.7,168818.2,14747.5,119768.3,"82,260",1924007.5,1879419.6,49082,245057,183565.7
Utah,1997,410,2152,7943,3667,5377,3394,2034,2514,9110,3734,922,4075,0,57699.7,,17658,9044,4656
Utah,1998,452,2130,8399,4131,5918,3646,2597,3013,9344,4024,889,4297,0,62291.4,48098.5,18257,10049,4913
Utah,1999,511,2083,8409,4312,6014,3478,3020,3993,10022,4105,952,4366,0,66022.6,50670,18974,10326,5057
Utah,2000,538,2142,9293,4519,6023,3419,2844,4774,10254,4359,1015,4421,3978.697,70291.8,54230.6,20027,10542,5374
Utah,2001,583,2448,8377,4630,6195,3047,2791,6899,10576,4485,1058,4436,4072.968,73226,56788.7,20586,10825,5543
Utah,2002,491,2110,8678,4622,6372,3034,3165,7336,10392,4568,1064,4643,3925.382,75998.8,58508.6,21222,10994,5632
Utah,2003,478,2025,9622,4847,6832,3170,3275,7664,10407,4679,1077,4846,3954.815,79149.1,60770.4,22025,11679,5756
Utah,2004,511,2266,10265,5245,7297,3580,3657,8162,10300,4819,1148,5096,4195.962,85701.9,64795,23398,12542,5967
Utah,2005,567,2720,10864,5770,7557,3926,4244,8522,11484,5177,1205,5324,4703.33,94194.9,70661.8,24734,13327,6382
Utah,2006,488,3167,12152,6208,8146,4131,4592,9622,12634,5692,1269,5866,5461.647,106124.2,78561.1,26129,14354,6961
Utah,2007,414,3363,13408,6600,8408,4306,4760,10512,14189,6085,1311,5917,6075.59,114652.7,85528.5,27456,15008,7396
Utah,2008,446,3353,13099,6718,7999,4008,5190,8404,14432,6631,1365,6300,6109.256,115985.4,89967.8,27808,14717,7996
Utah,2009,374,3800,15976,5904,7686,3656,4731,7697,14013,6302,1416,6489,5422.858,113332.9,86594.7,26763,13590,7718
Utah,2010,522,3755,16652,5845,7821,3951,4630,7568,14506,6354,1475,6408,5237.427,117960.5,88940.5,26919,13666,7829
Utah,2011,535,3942,16484,5931,8069,4083,4592,8347,15069,6774,1500,6634,5516.864,124539.4,95881.7,27777,14000,8274
Utah,2012,436,3798,14297,6008,8680,4110,4922,9172,15594,7139,1514,6770,5809.955,128721,101928.1,28727,14688,8653
Utah,2013,541,3769,14734,6321,8870,4187,5353,9016,15941,7555,1496,7173,6328.912,134252.1,105028,29418,15191,9051
Utah,2014,662,4307,14389,6454,9016,4205,5549,9791,16490,8059,1560,7236,6312.489,141342.9,111056.4,30720,15470,9619
Utah,2015,677,3055,15053,6864,9356,4228,6119,10268,17438,8592,1608,7578,6703.356,149523.7,119661.5,31671,16220,10200
Utah,2016,787.5,2156.1,16807,8230.2,11261.6,5699.2,7968.9,14062.8,20979.9,10268.4,2382.5,9313.8,7082.961,157901.7,126540.6,33023,19491.8,12650.9
Utah,2017,859.4,3211.7,18035.9,8901.6,12872,6257.6,7828.4,15374.9,22668.7,10831.8,2476,9763.6,7882.783,172075,134546.7,34424,21773.6,13307.8
Utah,2018,934.4,3206.8,19628.4,9082.3,13664,6573.6,8391.1,15807.9,24649.4,12523.5,2633.9,10235.8,9365.418,182106,144645.5,36280,22746.3,15157.4
Utah,2019,971.1,3427.8,20803,9141.3,14203.2,6763.1,9829.1,17607.7,25372.3,14014.6,2802.3,10656.9,9918.773,192698.7,155673.6,37734,23344.5,16816.9
Utah,2020,915.4,3793,20613.4,9585.3,14666,6225.3,10558.1,17679.3,24620.5,14666.8,2781.7,10569.2,8731.796,194753.7,169940.2,38228,24251.3,17448.5
Utah,2021,801,3867.7,23083.8,9630.2,15050.5,6692.2,12390.7,19424.9,26489.9,16523.3,2947.6,11379,12631.617,209975.2,190468.3,43850,24680.7,19470.9
Utah,2022,1051.6,3587.3,23059.5,9066.7,15079.2,7140.8,14138.8,17457.8,26541,18888.7,3033.2,12235.2,"13,786",213898.3,201011.8,48189,24145.9,21921.9
Vermont,1997,224,119,1883,1005,1477,460,637,778,2539,1135,518,1637,0,15415,,21306,2482,1653
Vermont,1998,253,131,1957,1005,1604,469,618,843,2532,1163,512,1662,0,16073.1,15458.6,22528,2609,1675
Vermont,1999,290,150,2159,1007,1675,479,574,948,2600,1277,536,1787,0,17159.3,16326.2,23938,2682,1813
Vermont,2000,322,157,2480,1073,1719,506,512,1022,2619,1339,547,1883,1483.155,18311.9,17680.2,25541,2792,1886
Vermont,2001,320,180,2693,1147,1835,467,528,1065,2823,1330,542,2019,1552.739,19274.1,18797.4,26934,2982,1872
Vermont,2002,280,186,2683,1210,1947,473,587,1145,2867,1395,547,2158,1518.479,20163.3,19198.1,28064,3157,1942
Vermont,2003,289,208,2817,1357,2055,483,629,1227,2893,1490,558,2253,1558.712,21130.1,19945.8,29590,3412,2048
Vermont,2004,314,173,2870,1402,2152,515,707,1233,3015,1570,595,2313,1766.719,22666,21049.1,31301,3554,2165
Vermont,2005,377,196,2866,1378,2204,535,738,1321,3125,1549,586,2378,2242.902,23509.3,21477.4,33059,3582,2135
Vermont,2006,335,200,3198,1341,2133,534,724,1301,3185,1576,594,2425,2406.661,24309.8,22803.5,34444,3474,2170
Vermont,2007,335,181,2975,1332,2057,520,792,1326,3421,1560,590,2471,2563.506,24696.8,24063,35819,3389,2150
Vermont,2008,296,170,3073,1313,2032,512,892,1190,3423,1660,606,2640,2544.197,25678,25449.4,36976,3345,2266
Vermont,2009,249,228,2635,1195,1976,477,892,1308,3594,1598,616,2639,2505.704,25867.8,25216.4,36954,3171,2214
Vermont,2010,312,218,3103,1267,2018,497,851,1235,3846,1620,588,2612,2511.387,27108.4,25988.7,38121,3285,2208
Vermont,2011,323,201,3202,1304,2030,525,844,1256,3970,1644,584,2646,2687.926,28135.1,27547.8,39856,3334,2228
Vermont,2012,263,191,3082,1319,1988,507,762,1313,3982,1647,579,2707,2731.036,28887.4,28291.9,40771,3307,2226
Vermont,2013,291,196,2703,1339,2052,488,810,1217,3940,1668,568,2783,2850.183,29098.8,28666,41462,3391,2236
Vermont,2014,367,211,2619,1331,2075,476,790,1501,3816,1651,585,2770,2962.531,29714.4,29724.5,42775,3406,2236
Vermont,2015,344,163,2514,1390,2124,436,828,1515,3790,1734,584,2878,3043.152,30708.9,30598,43236,3514,2318
Vermont,2016,418.1,241.4,2922.2,1647.6,2326.7,510.5,913.6,1719.2,4589.3,1991.6,952.6,3399.9,3117.428,31634.7,31073.3,43655,3974.3,2944.2
Vermont,2017,421.9,175.5,2939.9,1617.6,2589,559.3,832.1,1844.2,4612.7,2109.9,947.5,3539,3157.314,32589.2,31960.2,44891,4206.6,3057.4
Vermont,2018,400.4,107.2,3089.9,1628.2,2674.9,555.9,804.7,1801.3,4375.5,2220.7,943.5,3647,3326.56,32827.8,33117.1,47255,4303.1,3164.2
Vermont,2019,476.3,94.7,3027.7,1659.9,2696.2,556,906.6,1858.7,4348.4,2316.7,912.4,3712.6,3493.747,33207.6,34824.1,48187,4356.1,3229.1
Vermont,2020,401.3,148.7,2991.8,1682,2629,528.3,898.9,1701.6,4434.3,2386,803.6,3659.1,3440.66,32307.1,37273.8,47168,4311,3189.6
Vermont,2021,372.4,125,3171.3,1625.2,2573.5,556.7,1010.9,1699.6,4637.3,2863.1,765.6,3715.9,4102.929,33860.8,39603.5,51197,4198.7,3628.7
Vermont,2022,436.8,120.2,3096.7,1530.5,2509.2,532.1,1106.7,1753.7,4716.5,3146.7,804.1,3807.8,"4,415",34609.4,40790.3,55743,4039.7,3950.8
Virginia,1997,1040,2120,32690,12426,15806,8133,11049,14098,35749,22075,2440,15072,0,217251.9,,20721,28232,24515
Virginia,1998,1075,2417,34371,13081,17103,8725,12470,15834,36397,24706,2226,15409,0,233095.5,199883.6,21809,30184,26932
Virginia,1999,1091,2425,35929,13863,17861,8804,13240,17065,38652,26956,2369,15774,0,249798.3,214025.7,23245,31724,29325
Virginia,2000,1407,2482,39060,14999,18479,8843,13630,15965,39689,27943,2498,16389,12648.035,266886.4,231869.8,24772,33478,30441
Virginia,2001,1225,2668,41561,15173,19077,7900,14016,17592,42566,30293,2646,16803,13085.329,284001.9,244314.3,25688,34250,32939
Virginia,2002,1151,2381,37230,15114,20131,7709,15262,17328,42972,32757,2663,17712,12781.149,293275.9,251357.7,26744,35245,35420
Virginia,2003,1084,2525,37162,16205,21652,7797,15731,18026,45109,35048,2849,18471,12969.177,309981.2,266325.2,28112,37857,37897
Virginia,2004,1373,2813,37368,17158,22402,8964,18970,13217,48001,38585,3105,19346,14233.065,332250.6,284687.3,29888,39560,41690
Virginia,2005,1522,2536,37993,18067,23326,8950,19955,17080,52815,42054,3098,20416,15918.847,360299.8,303288.9,31765,41393,45152
Virginia,2006,1448,2878,38616,18543,23249,10694,19602,18292,53973,44749,3264,21269,17288.324,379129.4,323553.8,33267,41792,48013
Virginia,2007,1092,2598,38371,18946,22506,9948,20128,16567,56672,46965,3493,21829,18666.687,392917.3,341200.3,34647,41452,50458
Virginia,2008,1060,2765,35806,18623,21301,9874,20615,15895,56169,50648,3671,23307,18322.873,399032.1,355506.4,35537,39924,54319
Virginia,2009,1322,2297,38906,16642,20709,9624,18942,17171,56519,52261,4062,24055,16607.511,408918.7,349465.4,34817,37351,56323
Virginia,2010,1213,2668,41355,16793,21282,9910,18350,17106,58346,54584,3894,23965,16411.055,422902,364677.9,35834,38075,58478
Virginia,2011,1255,2541,40635,17126,21266,10118,16639,17869,59701,56013,3711,24345,17416.204,432392.7,385635.1,36761,38392,59724
Virginia,2012,1115,2160,39882,17044,21541,10142,15182,18775,60437,56445,3641,24891,18144.897,444950,402072.1,37422,38585,60086
Virginia,2013,1235,1734,39734,17544,22215,10116,15736,18594,60594,55437,3516,25567,19186.853,455070,398579.8,37935,39759,58953
Virginia,2014,1357,1912,38444,17843,22425,10151,16292,19097,61538,54350,3424,26031,18930.418,463781.7,414710.1,38807,40268,57774
Virginia,2015,1441,1713,37036,18366,23033,10208,17797,19210,63420,56765,3401,27201,20536.885,484628.2,433088.2,39389,41399,60166
Virginia,2016,1504,1080.4,42101.5,21232.1,25207.1,13056.8,19261.9,25007.4,69792.6,63386.9,5055.4,31432.3,21213.28,493865.5,444691.4,40164,46439.2,68442.3
Virginia,2017,1848.7,1379,42028.8,22276.2,27619.2,13857.1,17686.9,27253.2,69812.8,66723,5036.5,33048.2,22202.326,515167.2,462372.2,41093,49895.4,71759.5
Virginia,2018,1767.8,1373.5,44173.8,22645.8,28334.3,13801.5,17759.2,27784,72066.5,71643.4,5083,33756.2,24315.846,527767.5,479766.6,42644,50980.1,76726.4
Virginia,2019,1755.7,1432.3,43000,22580.1,29777.9,13938.1,21824.1,28570.1,71999.9,74561.7,5198.7,34731.7,27076.451,541070.2,501811.6,43669,52358,79760.4
Virginia,2020,1393.1,1310.2,42285.9,23343.5,30089.4,12621.1,22103.9,29670.6,71101.6,76270.6,4790.3,33625.7,28064.536,533828.3,530920.4,42913,53432.9,81060.9
Virginia,2021,1689.6,1531.2,43511.2,23688.1,30025.2,14383.9,27152.4,31234.7,74335.5,83717,5053.2,35711.2,32333.662,562888,578639.7,48003,53713.3,88770.2
Virginia,2022,1941.6,1591.7,45108,22619.6,28889.4,14792.6,29827.9,29683.5,78160.1,88495.4,5134.2,37339.9,"36,755",576964.3,599042,52057,51509,93629.6
Washington,1997,3297,758,37209,14751,16203,7773,17199,6636,35695,14304,1490,14811,0,193897.6,,21054,30954,15794
Washington,1998,3343,866,37865,15308,18035,8389,21746,8097,36053,15520,1535,15446,0,210205,169365.4,22788,33343,17055
Washington,1999,3603,935,39232,15775,19055,7953,30966,8606,38258,15866,1572,15934,0,230554.9,179870.3,24191,34830,17438
Washington,2000,4088,870,40841,16931,19910,8084,23604,8931,39227,17015,1629,16326,12567.383,237831.8,192317.8,25767,36841,18644
Washington,2001,3609,673,37103,16946,19781,7462,21418,10611,40100,17963,1710,16771,12679.41,239425.7,197445.7,26227,36727,19673
Washington,2002,4124,636,37380,16721,20411,7283,22809,12074,39577,18644,1654,17497,12628.567,248189.1,201073.1,26895,37132,20298
Washington,2003,4632,730,34864,17749,21427,7417,23828,13023,39493,18683,1694,17886,12960.22,258262.8,209167.8,28174,39176,20377
Washington,2004,4507,647,34727,18935,21971,8609,24326,12435,39856,19595,1790,18462,13895.346,270115.2,224342.9,29696,40906,21385
Washington,2005,4816,909,42855,19777,23121,9201,26143,13163,41942,20238,1741,18901,14839.634,296100.7,232783.8,31270,42898,21979
Washington,2006,5544,1092,44361,20649,23817,9764,26866,13277,43652,20741,1756,19553,16410.977,317167.2,253199.9,32914,44466,22497
Washington,2007,5065,934,49011,21357,23833,9745,33368,13233,48066,22791,1817,19937,17705.98,346442.8,274770.4,34389,45190,24608
Washington,2008,5011,569,47501,21353,23390,9661,34120,13035,49527,24244,1917,21497,17959.833,355677.8,289381.1,35397,44743,26161
Washington,2009,5706,558,47611,18802,22333,9371,31598,14315,48806,22471,1968,21944,16407.536,353632,277889.8,34437,41135,24439
Washington,2010,5726,510,49288,19509,23537,10003,32001,13798,49347,23209,2011,22267,16106.154,365551.9,285436.7,35123,43046,25220
Washington,2011,5526,445,48246,19889,24254,10096,34181,13582,50257,23756,2029,22403,17411.033,379539,302460.8,36277,44143,25785
Washington,2012,5481,370,49393,20394,25311,10254,36980,13677,50509,24426,2051,23200,17624.715,400863.3,324882.7,37192,45705,26477
Washington,2013,5162,400,50020,20994,27001,10281,38479,12758,52448,24671,2033,23860,18787.187,419345,330952.6,38217,47995,26704
Washington,2014,5267,469,50613,21730,28584,10218,40096,12906,55195,25442,2069,24453,19447.899,442442.4,355276.6,39582,50314,27511
Washington,2015,5653,414,49736,22467,31096,9889,43444,12875,57294,25673,2064,25606,20644.454,470582.2,376360.8,40656,53563,27737
Washington,2016,7391.8,434.5,59585.6,26182.6,38046.6,13880.8,58588.1,18840.7,66833.6,31441.3,3099,31388.9,22280.088,492942.7,397270.6,41937,64229.2,34540.3
Washington,2017,7136.7,509,62382.4,27657.2,48173.2,15413.4,61204.3,19087.9,66103.5,33891.4,3072.6,33549.9,23995.147,527169.4,423017.2,43736,75830.4,36964
Washington,2018,7862.1,556.5,64391,28426.2,53149.7,16012.5,69945.8,19745.7,70771.2,38284.8,3129.6,35017.3,26579.324,561785.7,451609.2,45821,81575.9,41414.4
Washington,2019,7951.2,440.3,67174.2,28991.8,56625.1,16341.6,84489.9,20180,71409.7,40393.9,3252.8,36202.2,28386.549,588930.4,484334.2,47202,85616.9,43646.7
Washington,2020,8036,392.4,54359.4,29197.4,61089.4,14239.7,102892.7,22151.8,72550,42468.3,2880.6,35069.9,29475.998,590401,522713.8,46208,90286.8,45348.9
Washington,2021,6637.9,410.7,55052.6,29339.5,60610.1,16084.8,116203.5,23483.6,79826,50872.5,3112.9,36915.7,33172.946,630819.8,574266.8,52155,89949.6,53985.4
Washington,2022,6768.7,397.2,54694.1,28147.8,36148.6,17037.6,128326.9,22249,83421.7,55801.1,3362.7,37951,"36,072",641143.6,586520.2,56567,64296.4,59163.8
West Virginia,1997,196,6409,7754,2347,3550,1771,937,1519,4568,1863,338,4550,0,38839.7,,16586,5897,2201
West Virginia,1998,203,7565,7432,2510,3974,1854,971,1549,4491,1954,318,4576,0,40086.1,37130.6,17355,6484,2272
West Virginia,1999,197,7042,8068,2543,4130,1849,977,1847,4723,2023,314,4672,0,41831,38078.6,18325,6673,2337
West Virginia,2000,246,7331,7073,2552,4173,1830,989,1914,4830,2013,314,4761,3343.266,42606.9,40251.6,19401,6725,2327
West Virginia,2001,254,7856,6515,2663,4286,1667,1049,1914,5165,2147,318,4867,3422.875,43977.6,42750.3,20210,6949,2465
West Virginia,2002,209,6800,6774,2730,4441,1643,1171,1949,5260,2315,295,5066,3551.756,45433.7,44243.2,21000,7171,2610
West Virginia,2003,228,6519,6604,2833,4532,1716,1290,1810,5053,2356,272,5136,3593.993,46667.9,44952.8,21847,7365,2628
West Virginia,2004,270,6735,6676,2997,4421,1829,1368,1757,5030,2434,278,5275,3749.013,49271.7,46551.2,23097,7418,2712
West Virginia,2005,298,6934,6935,3108,4678,1932,1446,1916,5111,2431,272,5317,4301.156,53259,48854.3,24258,7786,2703
West Virginia,2006,288,6999,6941,3231,4700,2005,1467,2038,5201,2511,274,5545,4547.929,56530,52147,25238,7931,2785
West Virginia,2007,206,7477,6389,3205,4560,1995,1612,2119,5510,2590,274,5487,4642.23,58635.8,54184.7,26240,7765,2864
West Virginia,2008,216,8151,6367,3287,4392,2098,1632,2019,5732,2804,280,5786,4881.908,62066.7,57958.9,27267,7679,3084
West Virginia,2009,231,7808,6933,2962,4427,1914,1524,2119,5900,2563,292,5919,4787.352,62957.8,58487.5,27627,7389,2855
West Virginia,2010,217,8767,6468,3025,4589,1990,1554,2001,6582,2428,301,5843,4803.704,65274.1,60532.1,28720,7614,2729
West Virginia,2011,239,9587,6459,3016,4603,2067,1574,2116,6389,2483,308,5971,5210.925,68524.9,64059,29997,7619,2791
West Virginia,2012,201,7918,6337,3024,4667,2044,1516,2059,6677,2515,309,6160,5285.773,69399,65488.4,30767,7691,2824
West Virginia,2013,241,8739,6638,3001,4701,1960,1508,1927,6548,2503,289,6214,5389.952,71037.6,65152.6,31406,7702,2792
West Virginia,2014,267,9790,6356,3047,4541,1905,1499,2156,6418,2499,282,6181,5386.588,72027.1,67156.8,32156,7588,2781
West Virginia,2015,281,10866,6474,3070,4608,1800,1590,2076,6459,2495,277,6398,5565.985,70340.9,68437.8,33121,7678,2772
West Virginia,2016,295.7,5771.9,7086.9,3341.7,4969.1,2104.5,1608.6,2637,7461.7,2918.3,429.2,7517,5212.967,69814.4,68067.9,34297,8310.8,3347.5
West Virginia,2017,389.1,7448.2,7533.2,3759.1,5410.7,2283.9,1430.7,2700.5,7932.6,3340.4,431.5,7951.9,5092.879,75172.4,70797.6,35123,9169.8,3771.9
West Virginia,2018,366.2,7354.2,7767.4,3759.1,5475.6,2213.5,1429.3,2775.3,8107.9,3602.3,421.4,8100.8,5443.291,77406.5,74235,36710,9234.7,4023.7
West Virginia,2019,373.5,8133.4,7077,3743.9,5490.8,2133.4,1514.5,2749.1,8061.3,3363.4,429.3,8272.5,5792.317,76786.6,76746.6,37645,9234.7,3792.7
West Virginia,2020,300.7,8105.4,7095.3,3645.3,5446.9,1952.3,1468.1,2679.9,8007.7,2840.5,378.8,8158.5,5434.302,73952.9,80741,37395,9092.2,3219.3
West Virginia,2021,316,8217,7177.7,3410.8,5270.4,2135.9,1695.6,2753,7992.6,3100.9,385.4,8463.7,6049.825,75520.5,87617.4,41273,8681.2,3486.3
West Virginia,2022,253.1,9134.8,7106.9,3161.6,5018.4,2015.8,1805.7,2746.7,8181.8,3360.5,389.4,8601.9,"7,064",76525.5,88744.9,44460,8180,3749.9
Wisconsin,1997,2219,522,43979,10948,12538,6612,4305,9843,23501,8176,1833,15907,0,153240.7,,19530,23486,10009
Wisconsin,1998,2523,560,45483,12397,13770,6657,4836,10881,22980,8022,1778,15948,0,162523,143130,20564,26167,9800
Wisconsin,1999,2634,670,46931,12904,14504,6971,4894,11721,24060,8380,1865,16382,0,172258.1,148737,21823,27408,10245
Wisconsin,2000,2536,697,48350,13287,15102,7273,4540,12863,24537,8433,1909,16865,12575.192,180539,158494.2,23235,28389,10342
Wisconsin,2001,2872,677,46500,13872,15099,7114,5089,12886,26061,8978,1970,17684,11768.235,187939.3,166593.2,24124,28971,10948
Wisconsin,2002,2925,717,46594,14375,15741,7101,5742,13195,26629,9440,1980,18529,11813.831,194813.1,171010,24937,30116,11420
Wisconsin,2003,3064,738,48090,14259,16408,7353,5936,14039,26934,9496,2076,19214,12089.77,203134.7,175794.3,26184,30667,11572
Wisconsin,2004,3198,753,50195,14551,16151,7755,6827,15164,26959,9669,2193,20078,12638.266,215138.9,183721.4,27585,30702,11862
Wisconsin,2005,3345,632,50932,15238,16071,8019,7349,16985,28121,9819,2119,20264,13152.251,225697.9,189779.2,28907,31309,11938
Wisconsin,2006,3519,674,54040,15556,16025,8216,7560,16647,27833,10085,2173,20772,13795.044,235708.6,201058.4,30197,31581,12258
Wisconsin,2007,3328,584,53737,15741,15291,7691,8257,17712,29031,10408,2244,20693,14482.624,243766.7,210529.9,31169,31032,12652
Wisconsin,2008,2998,509,50016,15982,14964,7310,8529,15674,30060,11204,2332,21827,14915.012,244759.9,219194.5,31956,30946,13536
Wisconsin,2009,2837,522,45014,14216,14578,6804,8354,17544,31503,10497,2424,22340,14447.245,245539,216211.9,31480,28794,12921
Wisconsin,2010,3546,576,48609,14275,14533,7419,8361,17275,32614,10386,2483,21823,14368.569,254354.1,222260.9,32465,28808,12869
Wisconsin,2011,3746,455,50394,14383,14758,7680,8532,17568,33471,10516,2518,22422,15347.327,263881.6,234631.6,33535,29141,13034
Wisconsin,2012,3229,489,52539,14677,14471,7659,8483,18159,33587,10726,2516,22668,15995.335,274343.9,244508.3,34032,29148,13242
Wisconsin,2013,3571,706,52759,15321,15194,7827,9082,16927,32914,10739,2471,23200,16522.612,282384.6,245762.3,34729,30515,13210
Wisconsin,2014,3984,962,52696,15780,15817,7883,9327,19082,32737,10988,2456,23062,16364.516,293519.4,255165.3,35815,31597,13444
Wisconsin,2015,3874,1431,51319,16246,16455,7597,9961,19280,33264,11576,2405,23740,17019.139,304852.2,266132,36631,32701,13981
Wisconsin,2016,4529.7,1095.1,57036.2,19047,17436,9050.5,11593,26417,36923.3,13549,3535.5,26862.8,17649.467,312140.5,270846.6,37578,36483,17084.5
Wisconsin,2017,4828.1,648.4,56187.8,19831.8,19349.1,10250.3,11042.6,27450.5,38074.4,14263.4,3514.4,28486.6,18138.414,321886.8,281979.5,39054,39180.9,17777.8
Wisconsin,2018,5002.7,1014.6,57075.6,20337.6,19975.5,10252.8,11449.6,27327.2,38313.7,15229.7,3599.2,29324.2,18717.467,328832.4,295996.8,40432,40313.1,18828.9
Wisconsin,2019,4774.1,710.8,58340.3,19305.8,20202.6,10183.3,13083.3,28270.8,37850.6,16138.6,3720.8,30267.5,19871.532,333698.6,307907.6,41453,39508.4,19859.4
Wisconsin,2020,5248.7,510.1,56023.4,20185.6,20163.8,9843.5,13191.3,25924.1,36877.5,15979.2,3380.6,29436.1,20170.888,322972.7,326836.5,40430,40349.4,19359.8
Wisconsin,2021,4956.7,465.9,58921.6,19877.2,19838.4,10586.2,14479.2,25760.7,38195.9,17816.5,3484,30422.4,22300.918,334517.3,355048,45491,39715.6,21300.5
Wisconsin,2022,5113.9,609.1,56965.5,19101,19381.3,10176.2,15902.5,26083,38619.9,19164,3573.3,31183.2,"23,364",335688.5,362245.3,49284,38482.3,22737.3
Wyoming,1997,346,6410,1223,721,1178,1233,232,589,1781,593,48,817,0,14724.3,,18963,1899,641
Wyoming,1998,274,6468,1310,755,1353,1305,243,630,1834,681,44,840,0,14928.2,12615.1,20184,2108,725
Wyoming,1999,373,6560,1236,826,1391,1352,276,540,1956,709,45,889,0,15710.9,13476.8,21566,2217,754
Wyoming,2000,391,6580,1340,874,1502,1442,258,664,1966,721,49,940,963.65,17205.4,14545.3,22979,2376,770
Wyoming,2001,410,7785,1715,916,1489,1379,264,645,2076,800,54,963,1124.292,18660.7,15440.8,23867,2405,854
Wyoming,2002,332,7754,1319,949,1601,1352,310,670,2247,883,65,1027,1094.402,19115.6,15905.3,24616,2550,948
Wyoming,2003,423,7908,1507,997,1656,1496,334,625,2192,810,60,1076,1217.154,21027.5,16937.2,26018,2653,870
Wyoming,2004,372,8427,1623,1060,1582,1671,373,588,2363,754,65,1125,1504.777,23186.7,18287.4,27757,2642,819
Wyoming,2005,424,8928,1592,1139,1717,1820,396,638,2491,766,65,1158,1739.646,27177.6,20004.4,29663,2856,831
Wyoming,2006,445,10635,1834,1293,1835,2081,435,686,2572,826,68,1231,2122.239,32405.1,22895.5,31550,3128,894
Wyoming,2007,283,10920,2195,1398,1961,2168,496,771,2824,886,69,1272,2025.09,36602.5,24408.3,33548,3359,955
Wyoming,2008,324,11778,2681,1510,2024,2360,524,763,3045,993,72,1386,2404.843,42540.4,27002.5,34161,3534,1065
